Nord_x,Est_y
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
34.99999999957811,20.000000000036863
35.000005785827575,20.000001089162243
35.00003043834591,20.000006198194683
35.00008089893625,20.000017572421843
35.000163002614535,20.000037519938438
35.00032588479489,20.00008061543905
35.00048186192367,20.00012432068068
35.00073355494091,20.00019961773635
35.001059018221575,20.000303241152572
35.00145813868397,20.000437962258044
35.00198976616738,20.000628561378985
35.0025350016204,20.0008341238291
35.00321843563797,20.00110548973002
35.004001768860306,20.001432334629424
35.005162011884764,20.00194642834269
35.00592707251718,20.002297504198967
35.00706678626495,20.00284480578992
35.00834327233428,20.003485695513533
35.009738380404826,20.00421693380821
35.01125396077599,20.005045145150582
35.01290514872715,20.005985079966777
35.014704970563905,20.00705170991752
35.016631047416936,20.008238735456477
35.018712794664616,20.009572183950105
35.02093082798252,20.011047455743896
35.02329198952053,20.0126768783221
35.025773234640795,20.014451469124083
35.028421122614844,20.01641325298266
35.031191391143274,20.018537251024444
35.034136012577456,20.020872708456714
35.03717514416643,20.023363058309208
35.04035969812059,20.026057344422135
35.04378724274806,20.02905205930524
35.04715640823885,20.03208464452758
35.05078618677307,20.035451715190092
35.0544758512577,20.038974525398828
35.05832821840547,20.042758677376373
35.062455356426085,20.046930693089287
35.066431200314014,20.051056303370462
35.07066229363878,20.055563940049236
35.0749346525978,20.060231682004552
35.079387248245,20.06521885916643
35.083935234670754,20.07043703204153
35.08865562829019,20.075982778121368
35.093381024361534,20.081660649837705
35.09827064192466,20.087666979697186
35.10324185783221,20.093905044342147
35.10823764144682,20.100301633833386
35.11336485215216,20.10699556775632
35.11856451783936,20.11391126001471
35.12501690971625,20.122677893366394
35.12942026252172,20.12874370290477
35.13465500261984,20.136066558989874
35.140148167630414,20.143867606488453
35.14564126691225,20.15177893994865
35.151301361721444,20.16004109021812
35.15755262506525,20.1692914511036
35.16288748982478,20.177271489187238
35.16859121014204,20.185894409644032
35.1756261063747,20.196655629947
35.18023003997375,20.203748816316534
35.18654979690595,20.213571889881347
35.19220161625466,20.222419734404877
35.1983609321578,20.232129104279547
35.204435952717866,20.241763646485058
35.21070308071805,20.25175702544642
35.2168911808623,20.261670147774797
35.22331522315588,20.272002985596824
35.229583718031165,20.282118653970986
35.23600204828515,20.292503856972164
35.24243552866049,20.30293486694369
35.24940259424625,20.314248094110493
35.25558422965081,20.32429420125007
35.26250895532613,20.335551488363425
35.268957449418025,20.34603251286441
35.276329931996834,20.35800549724665
35.2825343236809,20.368070602619245
35.28989150913213,20.379984490958257
35.29638051969197,20.390472124426392
35.303383812415284,20.40176288000257
35.31103408020111,20.414058102964468
35.31812700855099,20.42542079529138
35.32536131730187,20.436968275677877
35.332066005062835,20.447632144296406
35.33945490993218,20.459334973287337
35.34687375671658,20.471033025225907
35.355039592970265,20.48384282513077
35.36183152114595,20.494450290077335
35.36980238828564,20.506832264689443
35.37732741808377,20.51846096291302
35.38534131351878,20.530775066569046
35.392841051180184,20.542237064520297
35.40198895680449,20.556124699536756
35.4087548535718,20.566344995983464
35.41865717954689,20.581193076929782
35.42495205638383,20.59058765380738
35.4332836230633,20.602944441898334
35.442797010876724,20.6169538051659
35.44987945937964,20.62732832058752
35.460061213780264,20.642130240921393
35.46686796979445,20.651976009874982
35.477069865460166,20.66662282668007
35.484232781490455,20.676853230702523
35.493008828531025,20.68930743161865
35.501835847149884,20.70175312435958
35.51196236961901,20.71592526720191
35.52007472246705,20.72721124034227
35.52886880179892,20.739367278284313
35.5380049462192,20.75191258991573
35.54801131372325,20.76555408656927
35.55694171446338,20.777651317893188
35.566804759388134,20.79091917481193
35.57523462304598,20.802192553345847
35.585095822618676,20.815290871626665
35.594369423504816,20.82753149053063
35.60441413348104,20.84070147946541
35.61372221227212,20.852831481453094
35.62491029560278,20.867307315058284
35.63342858491295,20.878269896148428
35.64380738913094,20.89154185936595
35.653420830222956,20.90376420923948
35.664241827724574,20.917434806959214
35.67373865472238,20.929367453069997
35.68454210052994,20.942860401583644
35.69443642880148,20.955151739865897
35.7047169791535,20.96785377813952
35.71521042206968,20.98074933144715
35.725793604506244,20.9936869295833
35.73681764020823,21.007092161269135
35.74718837675337,21.019642142540047
35.758103467420995,21.03278602989352
