Time_sec,Lat,Lon,Yaw_deg,North_m,East_m,Dist_to_Node_m,CrossTrackErr_m,Surge_Cmd,Yaw_Cmd_deg,Event
5.30,43.706598,10.475341,44.52,35.06,20.04,1.05,-0.36,0.15,10.22,
5.40,43.706598,10.475342,45.28,35.06,20.05,1.05,-0.36,0.16,9.48,
5.50,43.706599,10.475342,46.05,35.07,20.05,1.04,-0.36,0.16,8.74,
5.60,43.706599,10.475342,46.80,35.07,20.06,1.04,-0.36,0.16,8.00,
5.70,43.706599,10.475342,47.53,35.07,20.06,1.03,-0.36,0.17,7.30,
5.80,43.706599,10.475342,48.24,35.08,20.07,1.03,-0.36,0.17,6.60,
5.90,43.706599,10.475342,48.92,35.08,20.07,1.02,-0.36,0.17,5.94,
6.00,43.706599,10.475342,49.61,35.09,20.08,1.01,-0.36,0.18,5.27,
6.10,43.706599,10.475342,50.25,35.09,20.08,1.00,-0.36,0.18,4.65,
6.20,43.706599,10.475342,50.85,35.10,20.09,1.00,-0.36,0.00,0.00,
6.30,43.706599,10.475342,51.45,35.10,20.09,1.67,-0.36,0.18,0.97,
6.40,43.706599,10.475342,52.02,35.11,20.10,1.66,-0.36,0.18,0.39,
6.50,43.706599,10.475342,52.55,35.11,20.11,1.65,-0.36,0.18,-0.13,
6.60,43.706599,10.475342,53.06,35.12,20.11,1.64,-0.36,0.18,-0.65,
6.70,43.706599,10.475342,53.54,35.12,20.12,1.63,-0.36,0.18,-1.14,
6.80,43.706599,10.475343,54.01,35.13,20.13,1.62,-0.35,0.18,-1.61,
6.90,43.706599,10.475343,54.44,35.13,20.14,1.62,-0.35,0.18,-2.05,
7.01,43.706599,10.475343,54.87,35.14,20.14,1.61,-0.35,0.18,-2.49,
7.11,43.706599,10.475343,55.24,35.15,20.15,1.60,-0.35,0.18,-2.88,
7.20,43.706599,10.475343,55.58,35.15,20.16,1.59,-0.35,0.18,-3.23,
7.30,43.706599,10.475343,55.93,35.16,20.17,1.58,-0.35,0.18,-3.59,
7.40,43.706599,10.475343,56.22,35.16,20.18,1.57,-0.34,0.18,-3.91,
7.50,43.706599,10.475343,56.52,35.17,20.19,1.56,-0.34,0.18,-4.22,
7.60,43.706599,10.475343,56.77,35.17,20.19,1.54,-0.34,0.18,-4.50,
7.71,43.706600,10.475343,57.03,35.18,20.20,1.53,-0.34,0.18,-4.77,
7.80,43.706600,10.475344,57.24,35.19,20.21,1.52,-0.33,0.18,-5.01,
7.92,43.706600,10.475344,57.46,35.19,20.22,1.51,-0.33,0.18,-5.26,
8.00,43.706600,10.475344,57.61,35.20,20.23,1.50,-0.33,0.18,-5.43,
8.11,43.706600,10.475344,57.79,35.21,20.24,1.49,-0.33,0.17,-5.64,
8.21,43.706600,10.475344,57.92,35.21,20.25,1.48,-0.32,0.17,-5.80,
8.30,43.706600,10.475344,58.03,35.22,20.26,1.47,-0.32,0.17,-5.94,
8.40,43.706600,10.475344,58.13,35.22,20.27,1.45,-0.32,0.17,-6.07,
8.50,43.706600,10.475344,58.21,35.23,20.28,1.44,-0.32,0.17,-6.19,
8.60,43.706600,10.475345,58.29,35.24,20.29,1.43,-0.31,0.17,-6.29,
8.70,43.706600,10.475345,58.34,35.24,20.30,1.42,-0.31,0.17,-6.38,
8.80,43.706600,10.475345,58.37,35.25,20.31,1.40,-0.31,0.17,-6.45,
8.91,43.706600,10.475345,58.40,35.26,20.32,1.39,-0.30,0.17,-6.51,
9.00,43.706600,10.475345,58.40,35.26,20.34,1.38,-0.30,0.17,-6.55,
9.10,43.706600,10.475345,58.40,35.27,20.35,1.37,-0.30,0.17,-6.58,
9.20,43.706600,10.475345,58.38,35.28,20.36,1.35,-0.30,0.17,-6.60,
9.31,43.706600,10.475346,58.35,35.28,20.37,1.34,-0.29,0.17,-6.61,
9.40,43.706601,10.475346,58.31,35.29,20.38,1.33,-0.29,0.17,-6.61,
9.50,43.706601,10.475346,58.26,35.30,20.39,1.31,-0.29,0.17,-6.59,
9.60,43.706601,10.475346,58.19,35.30,20.40,1.30,-0.28,0.17,-6.57,
9.70,43.706601,10.475346,58.12,35.31,20.41,1.29,-0.28,0.17,-6.54,
9.80,43.706601,10.475346,58.04,35.32,20.42,1.27,-0.28,0.17,-6.49,
9.90,43.706601,10.475346,57.94,35.32,20.44,1.26,-0.27,0.17,-6.44,
10.00,43.706601,10.475346,57.84,35.33,20.45,1.25,-0.27,0.17,-6.38,
10.10,43.706601,10.475347,57.74,35.34,20.46,1.23,-0.27,0.17,-6.31,
10.20,43.706601,10.475347,57.62,35.35,20.47,1.22,-0.27,0.17,-6.23,
10.30,43.706601,10.475347,57.50,35.35,20.48,1.21,-0.26,0.17,-6.15,
10.40,43.706601,10.475347,57.37,35.36,20.49,1.19,-0.26,0.17,-6.06,
10.50,43.706601,10.475347,57.24,35.37,20.51,1.18,-0.26,0.17,-5.97,
10.60,43.706601,10.475347,57.10,35.38,20.52,1.16,-0.25,0.17,-5.87,
10.70,43.706601,10.475348,56.95,35.39,20.53,1.15,-0.25,0.17,-5.76,
10.80,43.706601,10.475348,56.81,35.39,20.54,1.13,-0.25,0.17,-5.66,
10.90,43.706602,10.475348,56.65,35.40,20.55,1.12,-0.25,0.18,-5.54,
11.00,43.706602,10.475348,56.50,35.41,20.57,1.11,-0.24,0.18,-5.42,
11.10,43.706602,10.475348,56.34,35.42,20.58,1.09,-0.24,0.18,-5.30,
11.20,43.706602,10.475348,56.18,35.42,20.59,1.08,-0.24,0.18,-5.18,
11.30,43.706602,10.475348,56.01,35.43,20.60,1.06,-0.23,0.18,-5.05,
11.40,43.706602,10.475349,55.85,35.44,20.62,1.05,-0.23,0.18,-4.92,
11.50,43.706602,10.475349,55.68,35.45,20.63,1.03,-0.23,0.18,-4.79,
11.60,43.706602,10.475349,55.51,35.46,20.64,1.02,-0.23,0.18,-4.66,
11.70,43.706602,10.475349,55.35,35.47,20.65,1.00,-0.22,0.18,-4.52,
11.81,43.706602,10.475349,55.16,35.48,20.67,0.99,-0.22,0.00,0.00,
11.91,43.706602,10.475349,54.99,35.48,20.68,1.67,-0.22,0.17,-5.65,
12.00,43.706602,10.475349,54.83,35.49,20.69,1.65,-0.21,0.18,-5.52,
12.10,43.706602,10.475350,54.66,35.50,20.70,1.64,-0.21,0.18,-5.38,
12.21,43.706603,10.475350,54.47,35.51,20.72,1.62,-0.21,0.18,-5.22,
12.30,43.706603,10.475350,54.30,35.52,20.73,1.61,-0.21,0.18,-5.08,
12.41,43.706603,10.475350,54.10,35.53,20.74,1.59,-0.20,0.18,-4.91,
12.50,43.706603,10.475350,53.94,35.54,20.75,1.58,-0.20,0.18,-4.78,
12.60,43.706603,10.475350,53.76,35.55,20.76,1.56,-0.20,0.18,-4.62,
12.70,43.706603,10.475351,53.58,35.56,20.78,1.54,-0.20,0.18,-4.47,
12.80,43.706603,10.475351,53.40,35.57,20.79,1.53,-0.20,0.18,-4.31,
12.90,43.706603,10.475351,53.22,35.58,20.80,1.51,-0.19,0.18,-4.16,
13.00,43.706603,10.475351,53.03,35.58,20.82,1.50,-0.19,0.18,-4.00,
13.10,43.706603,10.475351,52.86,35.59,20.83,1.48,-0.19,0.18,-3.84,
13.21,43.706603,10.475351,52.66,35.60,20.84,1.46,-0.19,0.18,-3.68,
13.30,43.706603,10.475352,52.50,35.61,20.85,1.45,-0.18,0.18,-3.54,
13.40,43.706604,10.475352,52.33,35.62,20.87,1.43,-0.18,0.18,-3.38,
13.50,43.706604,10.475352,52.16,35.63,20.88,1.42,-0.18,0.19,-3.23,
13.60,43.706604,10.475352,51.98,35.64,20.89,1.40,-0.18,0.19,-3.08,
13.70,43.706604,10.475352,51.82,35.65,20.90,1.39,-0.18,0.19,-2.93,
13.80,43.706604,10.475352,51.65,35.66,20.92,1.37,-0.17,0.19,-2.79,
13.90,43.706604,10.475352,51.49,35.67,20.93,1.35,-0.17,0.19,-2.64,
14.00,43.706604,10.475353,51.33,35.68,20.94,1.34,-0.17,0.19,-2.50,
14.12,43.706604,10.475353,51.14,35.70,20.96,1.32,-0.17,0.19,-2.33,
14.20,43.706604,10.475353,51.01,35.70,20.97,1.30,-0.17,0.19,-2.22,
14.30,43.706604,10.475353,50.87,35.72,20.98,1.29,-0.17,0.19,-2.08,
14.41,43.706604,10.475353,50.71,35.73,20.99,1.27,-0.16,0.19,-1.94,
14.50,43.706605,10.475353,50.57,35.74,21.01,1.25,-0.16,0.19,-1.82,
14.60,43.706605,10.475354,50.43,35.75,21.02,1.24,-0.16,0.19,-1.69,
14.60,43.706605,10.475354,50.43,35.75,21.02,1.24,-0.16,0.19,-1.69,
14.81,43.706605,10.475354,50.16,35.77,21.05,1.20,-0.16,0.19,-1.44,
14.90,43.706605,10.475354,50.04,35.78,21.06,1.19,-0.16,0.19,-1.33,
15.00,43.706605,10.475354,49.91,35.79,21.07,1.17,-0.15,0.19,-1.21,
15.11,43.706605,10.475354,49.78,35.80,21.09,1.15,-0.15,0.19,-1.09,
15.20,43.706605,10.475355,49.67,35.81,21.10,1.13,-0.15,0.19,-0.99,
15.30,43.706605,10.475355,49.56,35.82,21.11,1.12,-0.15,0.19,-0.88,
15.41,43.706605,10.475355,49.44,35.84,21.12,1.10,-0.15,0.19,-0.77,
15.50,43.706606,10.475355,49.35,35.85,21.14,1.08,-0.15,0.19,-0.68,
15.60,43.706606,10.475355,49.24,35.86,21.15,1.07,-0.15,0.19,-0.58,
15.71,43.706606,10.475355,49.14,35.87,21.16,1.05,-0.15,0.19,-0.48,
15.80,43.706606,10.475356,49.05,35.88,21.18,1.03,-0.14,0.19,-0.40,
15.92,43.706606,10.475356,48.94,35.89,21.19,1.01,-0.14,0.19,-0.29,
16.00,43.706606,10.475356,48.88,35.90,21.20,1.00,-0.14,0.00,0.00,
16.11,43.706606,10.475356,48.79,35.92,21.22,1.68,-0.14,0.19,-1.02,
16.20,43.706606,10.475356,48.71,35.93,21.23,1.66,-0.14,0.19,-0.96,
16.32,43.706606,10.475356,48.62,35.94,21.24,1.64,-0.14,0.19,-0.87,
16.40,43.706606,10.475357,48.56,35.95,21.25,1.63,-0.14,0.19,-0.81,
16.50,43.706607,10.475357,48.48,35.96,21.27,1.61,-0.14,0.19,-0.74,
16.62,43.706607,10.475357,48.40,35.97,21.28,1.59,-0.14,0.19,-0.66,
16.71,43.706607,10.475357,48.34,35.99,21.30,1.57,-0.13,0.19,-0.60,
16.80,43.706607,10.475357,48.28,36.00,21.31,1.56,-0.13,0.19,-0.55,
16.91,43.706607,10.475357,48.20,36.01,21.32,1.54,-0.13,0.19,-0.48,
17.00,43.706607,10.475357,48.15,36.02,21.33,1.52,-0.13,0.19,-0.43,
17.10,43.706607,10.475358,48.09,36.03,21.35,1.51,-0.13,0.19,-0.37,
17.21,43.706607,10.475358,48.03,36.04,21.36,1.49,-0.13,0.19,-0.31,
17.30,43.706607,10.475358,47.97,36.06,21.37,1.47,-0.13,0.19,-0.26,
17.40,43.706608,10.475358,47.92,36.07,21.39,1.45,-0.13,0.19,-0.21,
17.50,43.706608,10.475358,47.87,36.08,21.40,1.43,-0.13,0.19,-0.16,
17.60,43.706608,10.475358,47.82,36.09,21.41,1.42,-0.13,0.19,-0.11,
17.71,43.706608,10.475359,47.77,36.11,21.43,1.40,-0.12,0.19,-0.06,
17.80,43.706608,10.475359,47.73,36.12,21.44,1.38,-0.12,0.19,-0.02,
17.90,43.706608,10.475359,47.69,36.13,21.45,1.36,-0.12,0.19,0.02,
18.00,43.706608,10.475359,47.65,36.14,21.47,1.34,-0.12,0.19,0.06,
18.10,43.706608,10.475359,47.61,36.15,21.48,1.32,-0.12,0.19,0.10,
18.20,43.706608,10.475359,47.57,36.16,21.49,1.31,-0.12,0.19,0.14,
18.30,43.706609,10.475360,47.54,36.18,21.51,1.29,-0.12,0.19,0.17,
18.41,43.706609,10.475360,47.50,36.19,21.52,1.27,-0.12,0.19,0.21,
18.50,43.706609,10.475360,47.48,36.20,21.53,1.25,-0.12,0.19,0.24,
18.60,43.706609,10.475360,47.45,36.21,21.55,1.23,-0.12,0.19,0.27,
18.70,43.706609,10.475360,47.42,36.23,21.56,1.22,-0.12,0.19,0.29,
18.80,43.706609,10.475360,47.40,36.24,21.58,1.20,-0.12,0.19,0.32,
18.91,43.706609,10.475361,47.38,36.25,21.59,1.18,-0.12,0.19,0.35,
19.00,43.706609,10.475361,47.36,36.26,21.60,1.16,-0.11,0.19,0.37,
19.10,43.706609,10.475361,47.34,36.28,21.62,1.14,-0.11,0.19,0.39,
19.22,43.706610,10.475361,47.32,36.29,21.63,1.12,-0.11,0.19,0.41,
19.30,43.706610,10.475361,47.31,36.30,21.64,1.11,-0.11,0.19,0.43,
19.40,43.706610,10.475361,47.29,36.31,21.66,1.09,-0.11,0.19,0.44,
19.50,43.706610,10.475362,47.28,36.33,21.67,1.07,-0.11,0.19,0.46,
19.60,43.706610,10.475362,47.27,36.34,21.68,1.05,-0.11,0.19,0.47,
19.70,43.706610,10.475362,47.26,36.35,21.70,1.03,-0.11,0.19,0.48,
19.80,43.706610,10.475362,47.25,36.36,21.71,1.01,-0.11,0.19,0.50,
19.90,43.706610,10.475362,47.25,36.38,21.72,1.00,-0.11,0.00,0.00,
20.00,43.706610,10.475362,47.24,36.39,21.74,1.68,-0.11,0.19,-0.15,
20.10,43.706611,10.475363,47.24,36.40,21.75,1.66,-0.11,0.19,-0.14,
20.20,43.706611,10.475363,47.23,36.41,21.76,1.64,-0.11,0.19,-0.14,
20.30,43.706611,10.475363,47.23,36.43,21.78,1.63,-0.10,0.19,-0.14,
20.41,43.706611,10.475363,47.22,36.44,21.79,1.61,-0.10,0.19,-0.13,
20.50,43.706611,10.475363,47.22,36.45,21.81,1.59,-0.10,0.19,-0.13,
20.60,43.706611,10.475364,47.21,36.46,21.82,1.57,-0.10,0.19,-0.12,
20.70,43.706611,10.475364,47.20,36.48,21.83,1.55,-0.10,0.19,-0.12,
20.80,43.706611,10.475364,47.20,36.49,21.85,1.53,-0.10,0.19,-0.12,
20.90,43.706611,10.475364,47.19,36.50,21.86,1.51,-0.10,0.19,-0.11,
21.00,43.706612,10.475364,47.19,36.52,21.87,1.50,-0.10,0.19,-0.11,
21.10,43.706612,10.475364,47.18,36.53,21.89,1.48,-0.10,0.19,-0.10,
21.21,43.706612,10.475365,47.18,36.54,21.90,1.46,-0.10,0.19,-0.10,
21.30,43.706612,10.475365,47.17,36.55,21.92,1.44,-0.10,0.19,-0.10,
21.40,43.706612,10.475365,47.17,36.57,21.93,1.42,-0.10,0.19,-0.09,
21.50,43.706612,10.475365,47.16,36.58,21.94,1.40,-0.10,0.19,-0.09,
21.61,43.706612,10.475365,47.16,36.59,21.96,1.38,-0.10,0.19,-0.08,
21.70,43.706612,10.475365,47.16,36.61,21.97,1.36,-0.09,0.19,-0.08,
21.81,43.706612,10.475366,47.15,36.62,21.99,1.34,-0.09,0.19,-0.08,
21.90,43.706613,10.475366,47.15,36.63,22.00,1.33,-0.09,0.19,-0.07,
22.00,43.706613,10.475366,47.14,36.64,22.01,1.31,-0.09,0.19,-0.07,
22.10,43.706613,10.475366,47.14,36.66,22.03,1.29,-0.09,0.19,-0.06,
22.20,43.706613,10.475366,47.13,36.67,22.04,1.27,-0.09,0.19,-0.06,
22.30,43.706613,10.475366,47.13,36.68,22.05,1.25,-0.09,0.19,-0.06,
22.40,43.706613,10.475367,47.13,36.70,22.07,1.23,-0.09,0.19,-0.05,
22.50,43.706613,10.475367,47.12,36.71,22.08,1.21,-0.09,0.19,-0.05,
22.60,43.706613,10.475367,47.12,36.72,22.10,1.19,-0.09,0.19,-0.05,
22.70,43.706614,10.475367,47.11,36.73,22.11,1.17,-0.09,0.19,-0.04,
22.80,43.706614,10.475367,47.11,36.75,22.12,1.16,-0.09,0.19,-0.04,
22.90,43.706614,10.475367,47.11,36.76,22.14,1.14,-0.09,0.19,-0.04,
23.00,43.706614,10.475368,47.10,36.77,22.15,1.12,-0.09,0.19,-0.03,
23.10,43.706614,10.475368,47.10,36.79,22.16,1.10,-0.09,0.19,-0.03,
23.20,43.706614,10.475368,47.10,36.80,22.18,1.08,-0.08,0.19,-0.03,
23.31,43.706614,10.475368,47.09,36.81,22.19,1.06,-0.08,0.19,-0.03,
23.40,43.706614,10.475368,47.09,36.82,22.21,1.04,-0.08,0.19,-0.02,
23.50,43.706614,10.475368,47.09,36.84,22.22,1.02,-0.08,0.19,-0.02,
23.60,43.706615,10.475369,47.08,36.85,22.24,1.00,-0.08,0.19,-0.02,
23.70,43.706615,10.475369,47.08,36.86,22.25,0.99,-0.08,0.00,0.00,
23.80,43.706615,10.475369,47.08,36.88,22.26,1.67,-0.08,0.19,-0.51,
23.90,43.706615,10.475369,47.08,36.89,22.28,1.65,-0.08,0.19,-0.51,
24.00,43.706615,10.475369,47.07,36.90,22.29,1.63,-0.08,0.19,-0.51,
24.10,43.706615,10.475370,47.07,36.92,22.30,1.61,-0.08,0.19,-0.51,
24.20,43.706615,10.475370,47.06,36.93,22.32,1.59,-0.08,0.19,-0.51,
24.30,43.706615,10.475370,47.05,36.94,22.33,1.58,-0.08,0.19,-0.50,
24.42,43.706616,10.475370,47.04,36.96,22.35,1.55,-0.08,0.19,-0.50,
24.50,43.706616,10.475370,47.04,36.97,22.36,1.54,-0.08,0.19,-0.49,
24.60,43.706616,10.475370,47.03,36.98,22.37,1.52,-0.07,0.20,-0.49,
24.70,43.706616,10.475371,47.02,36.99,22.39,1.50,-0.07,0.20,-0.48,
24.80,43.706616,10.475371,47.01,37.01,22.40,1.48,-0.07,0.20,-0.48,
24.90,43.706616,10.475371,47.00,37.02,22.42,1.46,-0.07,0.20,-0.47,
25.00,43.706616,10.475371,46.99,37.03,22.43,1.44,-0.07,0.20,-0.46,
25.10,43.706616,10.475371,46.98,37.05,22.44,1.42,-0.07,0.20,-0.46,
25.21,43.706616,10.475371,46.97,37.06,22.46,1.40,-0.07,0.20,-0.45,
25.30,43.706617,10.475372,46.96,37.07,22.47,1.38,-0.07,0.20,-0.44,
25.40,43.706617,10.475372,46.94,37.09,22.49,1.37,-0.07,0.20,-0.43,
25.52,43.706617,10.475372,46.93,37.10,22.50,1.34,-0.07,0.20,-0.42,
25.61,43.706617,10.475372,46.92,37.11,22.52,1.33,-0.07,0.20,-0.41,
25.70,43.706617,10.475372,46.91,37.12,22.53,1.31,-0.07,0.20,-0.40,
25.80,43.706617,10.475372,46.89,37.14,22.54,1.29,-0.07,0.20,-0.39,
25.90,43.706617,10.475373,46.88,37.15,22.56,1.27,-0.07,0.20,-0.38,
26.01,43.706617,10.475373,46.87,37.17,22.57,1.25,-0.07,0.20,-0.37,
26.10,43.706618,10.475373,46.85,37.18,22.59,1.23,-0.07,0.20,-0.36,
26.20,43.706618,10.475373,46.84,37.19,22.60,1.21,-0.06,0.20,-0.35,
26.30,43.706618,10.475373,46.83,37.20,22.61,1.19,-0.06,0.20,-0.34,
26.40,43.706618,10.475374,46.82,37.22,22.63,1.17,-0.06,0.20,-0.33,
26.52,43.706618,10.475374,46.80,37.23,22.64,1.15,-0.06,0.20,-0.32,
26.60,43.706618,10.475374,46.79,37.24,22.66,1.13,-0.06,0.20,-0.31,
26.70,43.706618,10.475374,46.78,37.26,22.67,1.11,-0.06,0.20,-0.30,
26.80,43.706618,10.475374,46.76,37.27,22.68,1.10,-0.06,0.20,-0.29,
26.91,43.706618,10.475374,46.75,37.28,22.70,1.07,-0.06,0.20,-0.28,
27.00,43.706619,10.475375,46.74,37.30,22.71,1.06,-0.06,0.20,-0.27,
27.10,43.706619,10.475375,46.72,37.31,22.73,1.04,-0.06,0.20,-0.26,
27.20,43.706619,10.475375,46.71,37.32,22.74,1.02,-0.06,0.20,-0.25,
27.30,43.706619,10.475375,46.70,37.34,22.75,1.00,-0.06,0.00,0.00,
27.40,43.706619,10.475375,46.69,37.35,22.77,1.69,-0.06,0.20,-0.58,
27.50,43.706619,10.475375,46.67,37.36,22.78,1.67,-0.06,0.20,-0.57,
27.60,43.706619,10.475376,46.66,37.38,22.80,1.65,-0.06,0.20,-0.56,
27.70,43.706619,10.475376,46.64,37.39,22.81,1.63,-0.06,0.20,-0.55,
27.80,43.706620,10.475376,46.63,37.40,22.82,1.61,-0.06,0.20,-0.54,
27.90,43.706620,10.475376,46.62,37.42,22.84,1.59,-0.05,0.20,-0.52,
28.00,43.706620,10.475376,46.60,37.43,22.85,1.57,-0.05,0.20,-0.51,
28.10,43.706620,10.475377,46.59,37.44,22.87,1.55,-0.05,0.20,-0.50,
28.20,43.706620,10.475377,46.57,37.46,22.88,1.53,-0.05,0.20,-0.49,
28.30,43.706620,10.475377,46.55,37.47,22.89,1.51,-0.05,0.20,-0.48,
28.40,43.706620,10.475377,46.54,37.48,22.91,1.49,-0.05,0.20,-0.46,
28.50,43.706620,10.475377,46.52,37.50,22.92,1.47,-0.05,0.20,-0.45,
28.60,43.706620,10.475377,46.51,37.51,22.94,1.45,-0.05,0.20,-0.44,
28.70,43.706621,10.475378,46.49,37.52,22.95,1.43,-0.05,0.20,-0.43,
28.80,43.706621,10.475378,46.47,37.54,22.97,1.41,-0.05,0.20,-0.41,
28.90,43.706621,10.475378,46.46,37.55,22.98,1.39,-0.05,0.20,-0.40,
29.00,43.706621,10.475378,46.44,37.56,22.99,1.38,-0.05,0.20,-0.39,
29.10,43.706621,10.475378,46.42,37.58,23.01,1.36,-0.05,0.20,-0.37,
29.20,43.706621,10.475378,46.41,37.59,23.02,1.34,-0.05,0.20,-0.36,
29.30,43.706621,10.475379,46.39,37.60,23.04,1.32,-0.05,0.20,-0.35,
29.40,43.706621,10.475379,46.38,37.62,23.05,1.30,-0.05,0.20,-0.33,
29.50,43.706622,10.475379,46.36,37.63,23.06,1.28,-0.05,0.20,-0.32,
29.61,43.706622,10.475379,46.34,37.64,23.08,1.26,-0.05,0.20,-0.30,
29.70,43.706622,10.475379,46.33,37.66,23.09,1.24,-0.05,0.20,-0.29,
29.80,43.706622,10.475379,46.31,37.67,23.11,1.22,-0.05,0.20,-0.28,
29.90,43.706622,10.475380,46.30,37.68,23.12,1.20,-0.04,0.20,-0.27,
30.00,43.706622,10.475380,46.29,37.70,23.13,1.18,-0.04,0.20,-0.25,
30.10,43.706622,10.475380,46.27,37.71,23.15,1.16,-0.04,0.20,-0.24,
30.20,43.706622,10.475380,46.26,37.72,23.16,1.14,-0.04,0.20,-0.23,
30.30,43.706623,10.475380,46.24,37.74,23.18,1.12,-0.04,0.20,-0.22,
30.40,43.706623,10.475381,46.23,37.75,23.19,1.10,-0.04,0.20,-0.20,
30.50,43.706623,10.475381,46.21,37.77,23.21,1.08,-0.04,0.20,-0.19,
30.62,43.706623,10.475381,46.20,37.78,23.22,1.06,-0.04,0.20,-0.18,
30.70,43.706623,10.475381,46.19,37.79,23.23,1.04,-0.04,0.20,-0.17,
30.80,43.706623,10.475381,46.18,37.81,23.25,1.02,-0.04,0.20,-0.16,
