Time_sec,Lat,Lon,Yaw_deg,North_m,East_m,Dist_to_Node_m,CrossTrackErr_m,Surge_Cmd,Yaw_Cmd_deg,Event
5.90,43.706627,10.475679,83.99,22.64,33.18,1.64,-0.03,0.00,45.00,
6.00,43.706627,10.475679,84.93,22.64,33.18,1.64,-0.03,0.00,45.00,
6.00,43.706627,10.475679,84.93,22.64,33.18,1.64,-0.03,0.00,45.00,
6.00,43.706627,10.475679,84.93,22.64,33.18,1.64,-0.03,0.00,45.00,
6.30,43.706627,10.475679,87.81,22.63,33.18,1.64,-0.03,0.00,45.00,
6.40,43.706627,10.475679,88.79,22.63,33.18,1.63,-0.03,0.00,45.00,
6.50,43.706627,10.475679,89.75,22.63,33.18,1.63,-0.03,0.00,45.00,
6.60,43.706627,10.475679,90.68,22.63,33.17,1.63,-0.03,0.00,45.00,
6.70,43.706627,10.475679,91.62,22.63,33.17,1.63,-0.03,0.00,45.00,
6.80,43.706627,10.475679,92.58,22.63,33.17,1.63,-0.03,0.00,45.00,
6.90,43.706627,10.475679,93.56,22.63,33.17,1.63,-0.03,0.00,45.00,
7.00,43.706627,10.475679,94.55,22.63,33.17,1.62,-0.03,0.00,45.00,
7.10,43.706627,10.475679,95.55,22.63,33.17,1.62,-0.03,0.00,45.00,
7.10,43.706627,10.475679,95.55,22.63,33.17,1.62,-0.03,0.00,45.00,
7.10,43.706627,10.475679,95.55,22.63,33.17,1.62,-0.03,0.00,45.00,
7.40,43.706627,10.475679,98.43,22.62,33.16,1.62,-0.03,0.00,45.00,
7.50,43.706627,10.475679,99.35,22.62,33.16,1.62,-0.03,0.00,45.00,
7.60,43.706627,10.475679,100.29,22.62,33.16,1.61,-0.03,0.00,45.00,
7.70,43.706627,10.475679,101.26,22.62,33.16,1.61,-0.03,0.00,45.00,
7.80,43.706627,10.475679,102.27,22.62,33.16,1.61,-0.03,0.00,45.00,
7.90,43.706627,10.475679,103.25,22.62,33.16,1.61,-0.03,0.00,45.00,
8.00,43.706627,10.475679,104.22,22.62,33.16,1.61,-0.03,0.00,45.00,
8.10,43.706627,10.475678,105.13,22.62,33.15,1.61,-0.02,0.00,45.00,
8.20,43.706627,10.475678,106.01,22.62,33.15,1.61,-0.02,0.00,45.00,
8.30,43.706627,10.475678,106.92,22.62,33.15,1.61,-0.02,0.00,45.00,
8.40,43.706627,10.475678,107.87,22.62,33.15,1.60,-0.02,0.00,45.00,
8.50,43.706627,10.475678,108.85,22.61,33.15,1.60,-0.02,0.00,45.00,
8.60,43.706627,10.475678,109.84,22.62,33.15,1.60,-0.02,0.00,45.00,
8.70,43.706627,10.475678,110.80,22.61,33.15,1.60,-0.02,0.00,45.00,
8.80,43.706627,10.475678,111.74,22.61,33.14,1.60,-0.02,0.00,45.00,
8.90,43.706627,10.475678,112.66,22.61,33.14,1.60,-0.02,0.00,45.00,
9.00,43.706627,10.475678,113.58,22.61,33.14,1.60,-0.02,0.00,45.00,
9.10,43.706627,10.475678,114.52,22.61,33.14,1.59,-0.02,0.00,45.00,
9.20,43.706627,10.475678,115.46,22.61,33.14,1.59,-0.02,0.00,45.00,
9.30,43.706627,10.475678,116.42,22.61,33.14,1.59,-0.02,0.00,45.00,
9.40,43.706627,10.475678,117.35,22.61,33.14,1.59,-0.02,0.00,45.00,
9.50,43.706627,10.475678,118.27,22.61,33.13,1.59,-0.02,0.00,45.00,
9.60,43.706627,10.475678,119.19,22.61,33.13,1.59,-0.02,0.00,45.00,
9.70,43.706627,10.475678,120.12,22.61,33.13,1.59,-0.02,0.00,45.00,
9.80,43.706627,10.475678,121.08,22.61,33.13,1.58,-0.01,0.00,45.00,
9.90,43.706627,10.475678,122.05,22.61,33.13,1.58,-0.01,0.00,45.00,
10.00,43.706627,10.475678,123.03,22.61,33.13,1.58,-0.01,0.00,45.00,
10.10,43.706627,10.475678,123.99,22.61,33.12,1.58,-0.01,0.00,45.00,
10.20,43.706627,10.475678,124.92,22.61,33.12,1.58,-0.01,0.00,45.00,
10.30,43.706627,10.475678,125.84,22.61,33.12,1.58,-0.01,0.00,45.00,
10.40,43.706627,10.475678,126.77,22.61,33.12,1.58,-0.01,0.00,45.00,
10.50,43.706627,10.475678,127.72,22.61,33.12,1.57,-0.00,0.00,45.00,
10.60,43.706627,10.475678,128.70,22.61,33.12,1.57,-0.00,0.00,45.00,
10.70,43.706627,10.475678,129.69,22.61,33.11,1.57,-0.00,0.00,45.00,
10.80,43.706627,10.475678,130.66,22.61,33.11,1.57,-0.00,0.00,45.00,
10.80,43.706627,10.475678,130.66,22.61,33.11,1.57,-0.00,0.00,45.00,
10.80,43.706627,10.475678,130.66,22.61,33.11,1.57,-0.00,0.00,45.00,
11.10,43.706627,10.475678,133.50,22.61,33.11,1.57,0.00,0.00,45.00,
11.10,43.706627,10.475678,133.50,22.61,33.11,1.57,0.00,0.00,45.00,
11.30,43.706627,10.475678,135.40,22.61,33.11,1.57,0.00,0.00,45.00,
11.40,43.706627,10.475678,136.40,22.61,33.11,1.57,0.01,0.00,45.00,
11.50,43.706627,10.475678,137.40,22.61,33.11,1.57,0.01,0.00,45.00,
11.60,43.706627,10.475678,138.41,22.62,33.10,1.57,0.01,0.00,45.00,
11.70,43.706627,10.475678,139.39,22.62,33.10,1.57,0.01,0.00,45.00,
11.80,43.706627,10.475678,140.33,22.62,33.10,1.57,0.01,0.00,45.00,
11.90,43.706627,10.475678,141.24,22.62,33.10,1.57,0.01,0.00,45.00,
12.00,43.706627,10.475678,142.15,22.62,33.10,1.57,0.01,0.00,45.00,
12.10,43.706627,10.475678,143.07,22.62,33.09,1.57,0.02,0.00,45.00,
12.20,43.706627,10.475678,144.03,22.62,33.09,1.57,0.02,0.00,45.00,
12.30,43.706627,10.475678,144.99,22.62,33.09,1.56,0.02,0.00,45.00,
12.40,43.706627,10.475678,145.94,22.62,33.09,1.57,0.02,0.00,45.00,
12.50,43.706627,10.475678,146.88,22.63,33.09,1.56,0.03,0.00,45.00,
12.60,43.706627,10.475678,147.79,22.63,33.09,1.57,0.03,0.00,45.00,
12.70,43.706627,10.475678,148.69,22.63,33.09,1.57,0.03,0.00,45.00,
12.80,43.706627,10.475678,149.58,22.63,33.09,1.57,0.03,0.00,45.00,
12.90,43.706627,10.475678,150.49,22.63,33.09,1.57,0.03,0.00,45.00,
13.00,43.706627,10.475678,151.40,22.63,33.08,1.57,0.04,0.00,45.00,
13.10,43.706627,10.475678,152.31,22.63,33.08,1.57,0.04,0.00,45.00,
13.20,43.706627,10.475678,153.23,22.64,33.08,1.57,0.04,0.00,45.00,
13.30,43.706627,10.475677,154.14,22.64,33.07,1.56,0.04,0.00,45.00,
13.40,43.706627,10.475677,155.05,22.64,33.07,1.57,0.05,0.00,45.00,
13.50,43.706627,10.475677,155.97,22.64,33.07,1.57,0.05,0.00,45.00,
13.60,43.706627,10.475677,156.91,22.64,33.07,1.57,0.05,0.00,45.00,
13.70,43.706627,10.475677,157.85,22.65,33.07,1.57,0.05,0.00,45.00,
13.80,43.706627,10.475677,158.78,22.65,33.07,1.57,0.05,0.00,45.00,
13.90,43.706627,10.475677,159.68,22.65,33.07,1.57,0.06,0.00,45.00,
14.10,43.706627,10.475677,161.44,22.65,33.06,1.57,0.06,0.00,45.00,
14.10,43.706627,10.475677,161.44,22.65,33.06,1.57,0.06,0.00,45.00,
14.20,43.706627,10.475677,162.35,22.66,33.06,1.57,0.07,0.00,45.00,
14.30,43.706627,10.475677,163.30,22.66,33.06,1.57,0.07,0.00,45.00,
14.40,43.706627,10.475677,164.26,22.66,33.06,1.57,0.07,0.00,45.00,
14.50,43.706628,10.475677,165.20,22.66,33.06,1.57,0.07,0.00,45.00,
14.60,43.706628,10.475677,166.11,22.66,33.06,1.57,0.07,0.00,45.00,
14.70,43.706628,10.475677,166.99,22.66,33.06,1.57,0.08,0.00,45.00,
14.80,43.706628,10.475677,167.88,22.67,33.06,1.57,0.08,0.00,45.00,
14.90,43.706628,10.475677,168.78,22.67,33.06,1.57,0.08,0.00,45.00,
15.00,43.706628,10.475677,169.71,22.67,33.05,1.57,0.09,0.00,45.00,
15.10,43.706628,10.475677,170.66,22.67,33.05,1.58,0.09,0.00,45.00,
15.20,43.706628,10.475677,171.60,22.68,33.05,1.58,0.09,0.00,45.00,
15.30,43.706628,10.475677,172.53,22.68,33.05,1.58,0.09,0.00,45.00,
15.40,43.706628,10.475677,173.45,22.68,33.05,1.58,0.09,0.00,45.00,
15.50,43.706628,10.475677,174.37,22.68,33.05,1.58,0.10,0.00,45.00,
15.60,43.706628,10.475677,175.31,22.69,33.05,1.58,0.10,0.00,45.00,
15.70,43.706628,10.475677,176.28,22.69,33.04,1.58,0.10,0.00,45.00,
15.80,43.706628,10.475677,177.27,22.69,33.05,1.59,0.10,0.00,45.00,
15.90,43.706628,10.475677,178.26,22.70,33.04,1.59,0.11,0.00,44.53,
16.00,43.706628,10.475677,179.25,22.70,33.04,1.59,0.11,0.00,43.51,
16.10,43.706628,10.475677,-179.77,22.70,33.04,1.59,0.12,0.00,42.41,
16.20,43.706628,10.475677,-178.80,22.71,33.04,1.59,0.12,0.00,41.40,
16.30,43.706628,10.475677,-177.83,22.71,33.04,1.59,0.12,0.00,40.32,
16.40,43.706628,10.475677,-176.86,22.71,33.04,1.60,0.13,0.00,39.31,
16.50,43.706628,10.475677,-175.87,22.72,33.03,1.60,0.13,0.00,38.21,
16.60,43.706628,10.475677,-174.88,22.72,33.03,1.60,0.13,0.01,37.18,
16.70,43.706628,10.475677,-173.87,22.72,33.03,1.60,0.14,0.01,36.14,
16.80,43.706628,10.475677,-172.88,22.73,33.03,1.60,0.14,0.01,35.11,
16.90,43.706628,10.475677,-171.91,22.73,33.03,1.60,0.14,0.01,34.03,
17.00,43.706628,10.475677,-170.96,22.73,33.03,1.61,0.15,0.01,33.03,
17.10,43.706628,10.475677,-170.00,22.74,33.02,1.61,0.15,0.02,31.95,
17.20,43.706628,10.475677,-169.06,22.74,33.02,1.61,0.15,0.02,30.96,
17.30,43.706628,10.475677,-168.12,22.75,33.02,1.61,0.16,0.02,29.89,
17.40,43.706628,10.475677,-167.17,22.75,33.02,1.61,0.16,0.03,28.91,
17.50,43.706628,10.475677,-166.21,22.76,33.02,1.62,0.17,0.03,27.83,
17.60,43.706628,10.475677,-165.24,22.76,33.02,1.62,0.17,0.03,26.84,
17.70,43.706628,10.475677,-164.27,22.76,33.02,1.62,0.17,0.04,25.83,
17.80,43.706628,10.475677,-163.29,22.77,33.02,1.62,0.18,0.04,24.75,
17.90,43.706628,10.475677,-162.32,22.77,33.02,1.63,0.18,0.04,23.74,
18.00,43.706629,10.475677,-161.35,22.77,33.02,1.63,0.18,0.05,22.74,
18.10,43.706629,10.475677,-160.38,22.78,33.01,1.63,0.18,0.05,21.66,
18.20,43.706629,10.475677,-159.42,22.78,33.02,1.63,0.19,0.06,20.66,
18.30,43.706629,10.475677,-158.47,22.78,33.01,1.63,0.19,0.06,19.60,
18.40,43.706629,10.475677,-157.51,22.79,33.01,1.64,0.19,0.07,18.60,
18.50,43.706629,10.475677,-156.53,22.79,33.01,1.64,0.20,0.07,17.52,
18.60,43.706629,10.475677,-155.56,22.79,33.01,1.64,0.20,0.08,16.52,
18.70,43.706629,10.475677,-154.61,22.80,33.01,1.64,0.20,0.09,15.54,
18.80,43.706629,10.475677,-153.70,22.80,33.01,1.65,0.20,0.09,14.61,
18.90,43.706629,10.475677,-152.79,22.80,33.01,1.65,0.21,0.10,13.67,
19.00,43.706629,10.475677,-151.87,22.80,33.01,1.65,0.21,0.10,12.71,
19.10,43.706629,10.475677,-150.92,22.81,33.01,1.65,0.21,0.11,11.74,
19.20,43.706629,10.475677,-149.95,22.81,33.01,1.66,0.21,0.12,10.75,
19.30,43.706629,10.475677,-148.99,22.81,33.01,1.66,0.21,0.12,9.77,
19.40,43.706629,10.475677,-148.02,22.81,33.01,1.66,0.21,0.13,8.80,
19.50,43.706629,10.475677,-147.08,22.81,33.01,1.66,0.21,0.14,7.84,
19.60,43.706629,10.475677,-146.16,22.82,33.01,1.66,0.21,0.14,6.89,
19.70,43.706629,10.475677,-145.22,22.82,33.01,1.66,0.21,0.15,5.92,
19.80,43.706629,10.475677,-144.26,22.82,33.01,1.67,0.22,0.16,4.92,
19.90,43.706629,10.475677,-143.27,22.82,33.01,1.67,0.22,0.17,3.89,
20.00,43.706629,10.475677,-142.24,22.83,33.01,1.67,0.22,0.17,2.81,
20.10,43.706629,10.475677,-141.19,22.83,33.01,1.67,0.23,0.17,1.67,
20.20,43.706629,10.475677,-140.15,22.83,33.01,1.67,0.23,0.17,0.60,
20.30,43.706629,10.475677,-139.13,22.83,33.01,1.67,0.23,0.17,-0.44,
20.40,43.706629,10.475677,-138.18,22.83,33.01,1.67,0.23,0.17,-1.43,
20.50,43.706629,10.475677,-137.29,22.83,33.01,1.67,0.23,0.17,-2.35,
20.60,43.706629,10.475677,-136.46,22.83,33.00,1.67,0.23,0.17,-3.22,
20.70,43.706629,10.475677,-135.75,22.84,33.00,1.67,0.24,0.17,-3.99,
20.80,43.706629,10.475677,-135.14,22.84,33.00,1.67,0.24,0.16,-4.65,
20.80,43.706629,10.475677,-135.14,22.84,33.00,1.67,0.24,0.16,-4.65,
21.00,43.706629,10.475676,-134.28,22.84,32.99,1.66,0.25,0.15,-5.67,
21.10,43.706629,10.475676,-134.03,22.83,32.98,1.66,0.25,0.15,-5.98,
21.20,43.706629,10.475676,-133.89,22.83,32.98,1.66,0.25,0.15,-6.18,
21.30,43.706629,10.475676,-133.81,22.83,32.98,1.65,0.25,0.15,-6.31,
21.40,43.706629,10.475676,-133.76,22.83,32.97,1.65,0.26,0.15,-6.41,
21.50,43.706629,10.475676,-133.73,22.83,32.97,1.64,0.26,0.15,-6.48,
21.60,43.706629,10.475676,-133.71,22.83,32.96,1.64,0.26,0.15,-6.50,
21.70,43.706629,10.475676,-133.74,22.82,32.96,1.63,0.26,0.15,-6.56,
21.80,43.706629,10.475676,-133.80,22.82,32.95,1.63,0.26,0.15,-6.51,
21.90,43.706629,10.475676,-133.87,22.82,32.95,1.63,0.26,0.15,-6.45,
22.00,43.706629,10.475676,-133.88,22.81,32.95,1.62,0.26,0.15,-6.45,
22.10,43.706629,10.475676,-133.83,22.81,32.94,1.61,0.26,0.15,-6.59,
22.20,43.706629,10.475676,-133.73,22.81,32.94,1.61,0.26,0.14,-6.70,
22.30,43.706629,10.475676,-133.62,22.80,32.93,1.60,0.26,0.14,-6.81,
22.40,43.706629,10.475676,-133.52,22.80,32.93,1.60,0.26,0.14,-6.92,
22.50,43.706629,10.475676,-133.41,22.80,32.92,1.59,0.26,0.14,-7.04,
22.60,43.706629,10.475676,-133.27,22.79,32.92,1.59,0.26,0.14,-7.20,
22.70,43.706629,10.475675,-133.10,22.79,32.91,1.58,0.26,0.14,-7.39,
22.80,43.706629,10.475675,-132.92,22.78,32.91,1.57,0.26,0.14,-7.59,
22.90,43.706629,10.475675,-132.73,22.78,32.91,1.57,0.26,0.14,-7.80,
23.00,43.706629,10.475675,-132.55,22.77,32.90,1.56,0.26,0.14,-8.00,
23.10,43.706628,10.475675,-132.38,22.77,32.90,1.55,0.26,0.13,-8.19,
23.20,43.706628,10.475675,-132.21,22.76,32.89,1.55,0.26,0.13,-8.37,
23.30,43.706628,10.475675,-132.08,22.76,32.88,1.54,0.27,0.13,-8.52,
23.40,43.706628,10.475675,-131.97,22.76,32.87,1.53,0.27,0.13,-8.74,
23.50,43.706628,10.475675,-131.89,22.75,32.87,1.52,0.27,0.13,-8.84,
23.60,43.706628,10.475675,-131.85,22.75,32.86,1.52,0.27,0.13,-8.92,
23.70,43.706628,10.475675,-131.80,22.74,32.86,1.51,0.27,0.13,-8.99,
23.80,43.706628,10.475675,-131.78,22.73,32.85,1.50,0.27,0.13,-9.04,
23.90,43.706628,10.475675,-131.75,22.73,32.84,1.49,0.27,0.13,-9.17,
24.00,43.706628,10.475675,-131.73,22.72,32.84,1.48,0.27,0.13,-9.21,
24.10,43.706628,10.475674,-131.74,22.72,32.83,1.47,0.28,0.13,-9.23,
24.20,43.706628,10.475674,-131.73,22.71,32.82,1.47,0.28,0.13,-9.26,
24.30,43.706628,10.475674,-131.74,22.71,32.82,1.46,0.28,0.13,-9.28,
24.40,43.706628,10.475674,-131.84,22.70,32.81,1.45,0.28,0.13,-9.21,
24.50,43.706628,10.475674,-132.03,22.70,32.81,1.44,0.28,0.13,-9.05,
24.60,43.706628,10.475674,-132.34,22.69,32.80,1.43,0.28,0.13,-8.79,
24.70,43.706628,10.475674,-132.71,22.69,32.79,1.43,0.28,0.13,-8.46,
24.80,43.706628,10.475674,-133.11,22.68,32.78,1.42,0.28,0.13,-8.19,
24.90,43.706628,10.475674,-133.50,22.67,32.77,1.41,0.28,0.14,-7.82,
25.00,43.706628,10.475674,-133.85,22.67,32.77,1.40,0.28,0.14,-7.49,
25.10,43.706628,10.475674,-134.16,22.66,32.76,1.39,0.28,0.14,-7.19,
25.10,43.706628,10.475674,-134.16,22.66,32.76,1.39,0.28,0.14,-7.19,
25.30,43.706627,10.475673,-134.70,22.65,32.75,1.37,0.28,0.15,-6.66,
25.40,43.706627,10.475673,-134.97,22.64,32.74,1.36,0.28,0.15,-6.40,
25.50,43.706627,10.475673,-135.27,22.63,32.74,1.35,0.28,0.15,-6.12,
25.60,43.706627,10.475673,-135.63,22.63,32.73,1.34,0.28,0.15,-5.79,
25.70,43.706627,10.475673,-136.09,22.62,32.72,1.33,0.28,0.16,-5.37,
25.80,43.706627,10.475673,-136.59,22.62,32.72,1.33,0.28,0.16,-4.92,
25.90,43.706627,10.475673,-137.11,22.61,32.71,1.32,0.28,0.16,-4.43,
26.00,43.706627,10.475673,-137.58,22.60,32.70,1.31,0.28,0.16,-3.98,
26.10,43.706627,10.475673,-138.01,22.59,32.69,1.30,0.28,0.16,-3.63,
26.20,43.706627,10.475673,-138.37,22.59,32.69,1.29,0.28,0.16,-3.26,
26.30,43.706627,10.475673,-138.66,22.58,32.68,1.28,0.28,0.16,-2.97,
26.40,43.706627,10.475673,-138.89,22.57,32.67,1.27,0.28,0.16,-2.75,
26.50,43.706627,10.475672,-139.08,22.57,32.67,1.26,0.28,0.16,-2.58,
26.60,43.706627,10.475672,-139.21,22.56,32.66,1.25,0.28,0.16,-2.47,
26.70,43.706627,10.475672,-139.30,22.55,32.65,1.24,0.28,0.16,-2.40,
26.80,43.706626,10.475672,-139.33,22.54,32.65,1.23,0.28,0.16,-2.39,
26.90,43.706626,10.475672,-139.32,22.54,32.64,1.22,0.28,0.16,-2.42,
27.00,43.706626,10.475672,-139.30,22.53,32.63,1.21,0.28,0.16,-2.47,
27.10,43.706626,10.475672,-139.28,22.52,32.63,1.20,0.28,0.16,-2.50,
27.20,43.706626,10.475672,-139.28,22.51,32.61,1.18,0.28,0.16,-2.58,
27.30,43.706626,10.475672,-139.30,22.50,32.61,1.17,0.28,0.16,-2.59,
27.40,43.706626,10.475672,-139.31,22.49,32.60,1.16,0.28,0.16,-2.62,
27.50,43.706626,10.475671,-139.34,22.48,32.59,1.15,0.28,0.16,-2.64,
27.60,43.706626,10.475671,-139.38,22.48,32.58,1.14,0.28,0.16,-2.67,
27.70,43.706626,10.475671,-139.43,22.47,32.57,1.12,0.28,0.16,-2.68,
27.80,43.706626,10.475671,-139.51,22.46,32.56,1.11,0.28,0.16,-2.66,
27.90,43.706626,10.475671,-139.60,22.45,32.55,1.10,0.28,0.16,-2.63,
28.00,43.706626,10.475671,-139.71,22.44,32.54,1.09,0.28,0.16,-2.57,
28.10,43.706625,10.475671,-139.85,22.43,32.53,1.07,0.28,0.16,-2.48,
28.20,43.706625,10.475671,-140.00,22.42,32.52,1.06,0.29,0.16,-2.40,
28.30,43.706625,10.475670,-140.11,22.42,32.51,1.05,0.29,0.16,-2.36,
28.40,43.706625,10.475670,-140.17,22.41,32.50,1.04,0.29,0.16,-2.38,
28.50,43.706625,10.475670,-140.20,22.40,32.49,1.02,0.29,0.16,-2.49,
28.60,43.706625,10.475670,-140.23,22.39,32.48,1.01,0.29,0.16,-2.50,
28.70,43.706625,10.475670,-140.27,22.38,32.47,0.99,0.29,0.00,0.00,
28.80,43.706625,10.475670,-140.34,22.37,32.46,1.67,0.29,0.16,-0.55,
28.90,43.706625,10.475670,-140.43,22.36,32.45,1.66,0.29,0.16,-0.51,
29.00,43.706625,10.475670,-140.52,22.35,32.44,1.64,0.29,0.16,-0.48,
29.10,43.706625,10.475669,-140.59,22.34,32.43,1.63,0.29,0.16,-0.47,
29.20,43.706625,10.475669,-140.62,22.33,32.42,1.62,0.30,0.16,-0.50,
29.30,43.706624,10.475669,-140.64,22.32,32.40,1.60,0.30,0.16,-0.53,
29.40,43.706624,10.475669,-140.68,22.31,32.39,1.59,0.30,0.16,-0.60,
29.50,43.706624,10.475669,-140.73,22.30,32.38,1.57,0.30,0.16,-0.58,
29.60,43.706624,10.475669,-140.82,22.29,32.37,1.56,0.30,0.16,-0.54,
29.70,43.706624,10.475669,-140.91,22.28,32.36,1.54,0.30,0.16,-0.49,
29.80,43.706624,10.475668,-140.99,22.27,32.35,1.53,0.30,0.16,-0.47,
29.90,43.706624,10.475668,-141.06,22.27,32.34,1.52,0.30,0.16,-0.47,
30.00,43.706624,10.475668,-141.09,22.26,32.32,1.50,0.31,0.16,-0.57,
30.10,43.706624,10.475668,-141.10,22.25,32.31,1.49,0.31,0.16,-0.62,
30.10,43.706624,10.475668,-141.10,22.25,32.31,1.49,0.31,0.16,-0.62,
30.30,43.706624,10.475668,-141.11,22.23,32.28,1.46,0.31,0.16,-0.79,
30.40,43.706624,10.475668,-141.15,22.22,32.27,1.44,0.31,0.16,-0.82,
30.40,43.706624,10.475668,-141.15,22.22,32.27,1.44,0.31,0.16,-0.82,
30.40,43.706624,10.475668,-141.15,22.22,32.27,1.44,0.31,0.16,-0.82,
30.70,43.706623,10.475667,-141.25,22.19,32.24,1.40,0.32,0.16,-0.97,
30.80,43.706623,10.475667,-141.21,22.18,32.23,1.39,0.32,0.16,-1.09,
31.00,43.706623,10.475667,-141.15,22.16,32.20,1.36,0.33,0.16,-1.35,
31.10,43.706623,10.475667,-141.16,22.16,32.20,1.36,0.33,0.16,-1.35,
31.20,43.706623,10.475666,-141.21,22.14,32.18,1.33,0.33,0.16,-1.43,
31.20,43.706623,10.475666,-141.21,22.14,32.18,1.33,0.33,0.16,-1.43,
