Time_sec , Lat , Lon , Yaw_deg , North_m , East_m , Target_WP_idx , Dist_to_WP_m , CrossTrackErr_m , Surge_Cmd , Yaw_Cmd_deg , Event
5.30  ,43.706598  ,10.475341  ,-30.71  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
5.40  ,43.706598  ,10.475341  ,-31.56  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
5.50  ,43.706598  ,10.475341  ,-32.38  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
5.60  ,43.706598  ,10.475341  ,-33.25  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
5.70  ,43.706598  ,10.475341  ,-34.11  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
5.81  ,43.706598  ,10.475341  ,-35.00  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
5.91  ,43.706598  ,10.475341  ,-35.85  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
6.00  ,43.706598  ,10.475341  ,-36.64  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
6.10  ,43.706598  ,10.475341  ,-37.50  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
6.20  ,43.706598  ,10.475341  ,-38.36  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
6.30  ,43.706598  ,10.475341  ,-39.23  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
6.40  ,43.706598  ,10.475341  ,-40.08  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
6.50  ,43.706598  ,10.475341  ,-40.95  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
6.60  ,43.706598  ,10.475341  ,-41.84  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
6.70  ,43.706598  ,10.475341  ,-42.69  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
6.80  ,43.706598  ,10.475341  ,-43.56  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
6.90  ,43.706598  ,10.475341  ,-44.43  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
7.00  ,43.706598  ,10.475341  ,-45.30  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
7.10  ,43.706598  ,10.475341  ,-46.21  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
7.20  ,43.706598  ,10.475341  ,-47.07  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
7.30  ,43.706598  ,10.475341  ,-47.93  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
7.40  ,43.706598  ,10.475341  ,-48.81  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
7.50  ,43.706598  ,10.475341  ,-49.69  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
7.60  ,43.706598  ,10.475341  ,-50.57  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
7.70  ,43.706598  ,10.475341  ,-51.47  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
7.80  ,43.706598  ,10.475341  ,-52.34  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
7.90  ,43.706598  ,10.475341  ,-53.25  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
8.00  ,43.706598  ,10.475341  ,-54.11  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
8.10  ,43.706598  ,10.475341  ,-55.01  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
8.20  ,43.706598  ,10.475341  ,-55.87  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-45.00  ,
8.30  ,43.706598  ,10.475341  ,-56.76  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.00  ,-44.37  ,
8.40  ,43.706598  ,10.475341  ,-57.66  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.01  ,-43.47  ,
8.50  ,43.706598  ,10.475341  ,-58.53  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.01  ,-42.59  ,
8.60  ,43.706598  ,10.475341  ,-59.42  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.01  ,-41.71  ,
8.70  ,43.706598  ,10.475341  ,-60.32  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.02  ,-40.81  ,
8.80  ,43.706598  ,10.475341  ,-61.18  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.02  ,-39.95  ,
8.90  ,43.706598  ,10.475341  ,-62.06  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.03  ,-39.07  ,
9.00  ,43.706598  ,10.475341  ,-62.94  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.03  ,-38.19  ,
9.10  ,43.706598  ,10.475341  ,-63.79  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.03  ,-37.35  ,
9.20  ,43.706598  ,10.475341  ,-64.64  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.04  ,-36.50  ,
9.30  ,43.706598  ,10.475341  ,-65.50  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.04  ,-35.65  ,
9.40  ,43.706598  ,10.475341  ,-66.34  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.05  ,-34.82  ,
9.50  ,43.706598  ,10.475341  ,-67.19  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.05  ,-33.97  ,
9.60  ,43.706598  ,10.475341  ,-68.02  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.05  ,-33.15  ,
9.70  ,43.706598  ,10.475341  ,-68.83  ,35.00  ,20.00  ,1,15.47  ,0.00  ,0.06  ,-32.34  ,
9.80  ,43.706598  ,10.475341  ,-69.65  ,35.00  ,19.99  ,1,15.47  ,0.00  ,0.06  ,-31.53  ,
9.90  ,43.706598  ,10.475341  ,-70.45  ,35.00  ,19.99  ,1,15.47  ,0.00  ,0.06  ,-30.74  ,
10.00  ,43.706598  ,10.475341  ,-71.26  ,35.00  ,19.99  ,1,15.47  ,0.00  ,0.07  ,-29.94  ,
10.10  ,43.706598  ,10.475341  ,-72.02  ,35.00  ,19.99  ,1,15.46  ,0.01  ,0.07  ,-29.19  ,
10.20  ,43.706598  ,10.475341  ,-72.81  ,35.00  ,19.99  ,1,15.46  ,0.01  ,0.07  ,-28.41  ,
10.30  ,43.706598  ,10.475341  ,-73.56  ,35.00  ,19.99  ,1,15.46  ,0.01  ,0.08  ,-27.68  ,
10.40  ,43.706598  ,10.475341  ,-74.32  ,35.00  ,19.99  ,1,15.46  ,0.01  ,0.08  ,-26.93  ,
10.50  ,43.706598  ,10.475341  ,-75.05  ,35.01  ,19.98  ,1,15.46  ,0.01  ,0.08  ,-26.21  ,
10.60  ,43.706598  ,10.475341  ,-75.80  ,35.01  ,19.98  ,1,15.46  ,0.01  ,0.09  ,-25.48  ,
10.70  ,43.706598  ,10.475341  ,-76.52  ,35.01  ,19.98  ,1,15.45  ,0.01  ,0.09  ,-24.78  ,
10.80  ,43.706598  ,10.475341  ,-77.24  ,35.01  ,19.98  ,1,15.45  ,0.01  ,0.09  ,-24.07  ,
10.90  ,43.706598  ,10.475341  ,-77.91  ,35.01  ,19.98  ,1,15.45  ,0.01  ,0.10  ,-23.41  ,
11.00  ,43.706598  ,10.475341  ,-78.60  ,35.01  ,19.97  ,1,15.45  ,0.01  ,0.10  ,-22.74  ,
11.10  ,43.706598  ,10.475341  ,-79.28  ,35.01  ,19.97  ,1,15.44  ,0.01  ,0.10  ,-22.08  ,
11.20  ,43.706598  ,10.475341  ,-79.94  ,35.01  ,19.97  ,1,15.44  ,0.02  ,0.10  ,-21.44  ,
11.30  ,43.706598  ,10.475340  ,-80.61  ,35.01  ,19.96  ,1,15.44  ,0.02  ,0.11  ,-20.79  ,
11.40  ,43.706598  ,10.475340  ,-81.24  ,35.01  ,19.96  ,1,15.43  ,0.02  ,0.11  ,-20.18  ,
11.50  ,43.706598  ,10.475340  ,-81.87  ,35.01  ,19.96  ,1,15.43  ,0.02  ,0.11  ,-19.57  ,
11.60  ,43.706598  ,10.475340  ,-82.48  ,35.01  ,19.95  ,1,15.43  ,0.02  ,0.12  ,-18.99  ,
11.70  ,43.706598  ,10.475340  ,-83.09  ,35.01  ,19.95  ,1,15.42  ,0.02  ,0.12  ,-18.39  ,
11.80  ,43.706598  ,10.475340  ,-83.68  ,35.01  ,19.94  ,1,15.42  ,0.02  ,0.12  ,-17.82  ,
11.90  ,43.706598  ,10.475340  ,-84.25  ,35.01  ,19.94  ,1,15.42  ,0.02  ,0.12  ,-17.27  ,
12.00  ,43.706598  ,10.475340  ,-84.83  ,35.01  ,19.93  ,1,15.41  ,0.03  ,0.13  ,-16.72  ,
12.10  ,43.706598  ,10.475340  ,-85.38  ,35.01  ,19.93  ,1,15.41  ,0.03  ,0.13  ,-16.19  ,
12.20  ,43.706598  ,10.475340  ,-85.93  ,35.01  ,19.92  ,1,15.40  ,0.03  ,0.13  ,-15.67  ,
12.30  ,43.706598  ,10.475340  ,-86.48  ,35.01  ,19.92  ,1,15.40  ,0.03  ,0.13  ,-15.13  ,
12.40  ,43.706598  ,10.475340  ,-86.99  ,35.01  ,19.91  ,1,15.39  ,0.03  ,0.13  ,-14.65  ,
12.50  ,43.706598  ,10.475340  ,-87.49  ,35.01  ,19.91  ,1,15.39  ,0.03  ,0.14  ,-14.17  ,
12.60  ,43.706598  ,10.475340  ,-88.00  ,35.02  ,19.90  ,1,15.38  ,0.03  ,0.14  ,-13.68  ,
12.70  ,43.706598  ,10.475340  ,-88.48  ,35.02  ,19.90  ,1,15.37  ,0.04  ,0.14  ,-13.22  ,
12.80  ,43.706598  ,10.475340  ,-88.96  ,35.02  ,19.89  ,1,15.37  ,0.04  ,0.14  ,-12.76  ,
12.90  ,43.706598  ,10.475339  ,-89.43  ,35.02  ,19.88  ,1,15.36  ,0.04  ,0.15  ,-12.32  ,
13.00  ,43.706598  ,10.475339  ,-89.88  ,35.02  ,19.88  ,1,15.35  ,0.04  ,0.15  ,-11.88  ,
13.10  ,43.706598  ,10.475339  ,-90.33  ,35.02  ,19.87  ,1,15.35  ,0.04  ,0.15  ,-11.46  ,
13.20  ,43.706598  ,10.475339  ,-90.76  ,35.02  ,19.86  ,1,15.34  ,0.04  ,0.15  ,-11.05  ,
13.30  ,43.706598  ,10.475339  ,-91.19  ,35.02  ,19.86  ,1,15.33  ,0.04  ,0.15  ,-10.64  ,
13.40  ,43.706598  ,10.475339  ,-91.60  ,35.01  ,19.85  ,1,15.33  ,0.04  ,0.15  ,-10.26  ,
13.50  ,43.706598  ,10.475339  ,-91.99  ,35.01  ,19.84  ,1,15.32  ,0.05  ,0.16  ,-9.88  ,
13.60  ,43.706598  ,10.475339  ,-92.39  ,35.01  ,19.83  ,1,15.31  ,0.05  ,0.16  ,-9.50  ,
13.70  ,43.706598  ,10.475339  ,-92.77  ,35.01  ,19.82  ,1,15.30  ,0.05  ,0.16  ,-9.14  ,
13.80  ,43.706598  ,10.475339  ,-93.14  ,35.01  ,19.82  ,1,15.29  ,0.05  ,0.16  ,-8.79  ,
13.90  ,43.706598  ,10.475339  ,-93.50  ,35.01  ,19.81  ,1,15.29  ,0.05  ,0.16  ,-8.45  ,
14.00  ,43.706598  ,10.475338  ,-93.86  ,35.01  ,19.80  ,1,15.28  ,0.05  ,0.16  ,-8.11  ,
14.10  ,43.706598  ,10.475338  ,-94.21  ,35.01  ,19.79  ,1,15.27  ,0.05  ,0.17  ,-7.78  ,
14.20  ,43.706598  ,10.475338  ,-94.54  ,35.01  ,19.78  ,1,15.26  ,0.05  ,0.17  ,-7.47  ,
14.30  ,43.706598  ,10.475338  ,-94.86  ,35.01  ,19.77  ,1,15.25  ,0.05  ,0.17  ,-7.16  ,
14.40  ,43.706598  ,10.475338  ,-95.18  ,35.01  ,19.76  ,1,15.24  ,0.06  ,0.17  ,-6.86  ,
14.50  ,43.706598  ,10.475338  ,-95.48  ,35.01  ,19.75  ,1,15.23  ,0.06  ,0.17  ,-6.57  ,
14.60  ,43.706598  ,10.475338  ,-95.77  ,35.01  ,19.74  ,1,15.22  ,0.06  ,0.17  ,-6.29  ,
14.70  ,43.706598  ,10.475338  ,-96.06  ,35.01  ,19.73  ,1,15.21  ,0.06  ,0.17  ,-6.02  ,
14.80  ,43.706598  ,10.475337  ,-96.35  ,35.01  ,19.72  ,1,15.20  ,0.06  ,0.17  ,-5.75  ,
14.90  ,43.706598  ,10.475337  ,-96.62  ,35.00  ,19.71  ,1,15.19  ,0.06  ,0.18  ,-5.49  ,
15.00  ,43.706598  ,10.475337  ,-96.88  ,35.00  ,19.70  ,1,15.18  ,0.06  ,0.18  ,-5.24  ,
15.10  ,43.706598  ,10.475337  ,-97.14  ,35.00  ,19.69  ,1,15.17  ,0.06  ,0.18  ,-5.00  ,
15.20  ,43.706598  ,10.475337  ,-97.38  ,35.00  ,19.68  ,1,15.16  ,0.06  ,0.18  ,-4.76  ,
15.30  ,43.706598  ,10.475337  ,-97.63  ,35.00  ,19.67  ,1,15.15  ,0.06  ,0.18  ,-4.53  ,
15.40  ,43.706598  ,10.475337  ,-97.86  ,35.00  ,19.66  ,1,15.14  ,0.06  ,0.18  ,-4.31  ,
15.50  ,43.706598  ,10.475337  ,-98.08  ,35.00  ,19.65  ,1,15.13  ,0.06  ,0.18  ,-4.09  ,
15.60  ,43.706598  ,10.475336  ,-98.31  ,34.99  ,19.64  ,1,15.11  ,0.06  ,0.18  ,-3.88  ,
15.70  ,43.706598  ,10.475336  ,-98.52  ,34.99  ,19.62  ,1,15.10  ,0.06  ,0.18  ,-3.68  ,
15.80  ,43.706598  ,10.475336  ,-98.72  ,34.99  ,19.61  ,1,15.09  ,0.07  ,0.18  ,-3.48  ,
15.90  ,43.706598  ,10.475336  ,-98.92  ,34.99  ,19.60  ,1,15.08  ,0.07  ,0.19  ,-3.29  ,
16.00  ,43.706598  ,10.475336  ,-99.12  ,34.99  ,19.59  ,1,15.07  ,0.07  ,0.19  ,-3.10  ,
16.10  ,43.706598  ,10.475336  ,-99.30  ,34.98  ,19.58  ,1,15.05  ,0.07  ,0.19  ,-2.93  ,
16.20  ,43.706598  ,10.475336  ,-99.47  ,34.98  ,19.56  ,1,15.04  ,0.07  ,0.19  ,-2.76  ,
16.30  ,43.706598  ,10.475335  ,-99.64  ,34.98  ,19.55  ,1,15.03  ,0.07  ,0.19  ,-2.59  ,
16.40  ,43.706598  ,10.475335  ,-99.81  ,34.98  ,19.54  ,1,15.02  ,0.07  ,0.19  ,-2.43  ,
16.50  ,43.706598  ,10.475335  ,-99.97  ,34.98  ,19.53  ,1,15.00  ,0.07  ,0.19  ,-2.28  ,
16.60  ,43.706598  ,10.475335  ,-100.13  ,34.97  ,19.51  ,1,14.99  ,0.07  ,0.19  ,-2.12  ,
16.70  ,43.706598  ,10.475335  ,-100.28  ,34.97  ,19.50  ,1,14.98  ,0.07  ,0.19  ,-1.98  ,
16.80  ,43.706598  ,10.475335  ,-100.42  ,34.97  ,19.49  ,1,14.96  ,0.07  ,0.19  ,-1.84  ,
16.90  ,43.706598  ,10.475334  ,-100.56  ,34.97  ,19.47  ,1,14.95  ,0.07  ,0.19  ,-1.70  ,
17.00  ,43.706598  ,10.475334  ,-100.69  ,34.96  ,19.46  ,1,14.94  ,0.07  ,0.19  ,-1.57  ,
17.10  ,43.706598  ,10.475334  ,-100.82  ,34.96  ,19.45  ,1,14.92  ,0.07  ,0.19  ,-1.44  ,
17.20  ,43.706598  ,10.475334  ,-100.94  ,34.96  ,19.43  ,1,14.91  ,0.07  ,0.19  ,-1.32  ,
17.30  ,43.706598  ,10.475334  ,-101.06  ,34.96  ,19.42  ,1,14.89  ,0.07  ,0.19  ,-1.20  ,
17.41  ,43.706597  ,10.475334  ,-101.18  ,34.95  ,19.40  ,1,14.88  ,0.07  ,0.20  ,-1.08  ,
17.50  ,43.706597  ,10.475333  ,-101.29  ,34.95  ,19.39  ,1,14.86  ,0.07  ,0.20  ,-0.98  ,
17.60  ,43.706597  ,10.475333  ,-101.39  ,34.95  ,19.38  ,1,14.85  ,0.07  ,0.20  ,-0.87  ,
17.70  ,43.706597  ,10.475333  ,-101.49  ,34.94  ,19.36  ,1,14.84  ,0.07  ,0.20  ,-0.77  ,
17.80  ,43.706597  ,10.475333  ,-101.58  ,34.94  ,19.35  ,1,14.82  ,0.07  ,0.20  ,-0.67  ,
17.90  ,43.706597  ,10.475333  ,-101.68  ,34.94  ,19.33  ,1,14.81  ,0.07  ,0.20  ,-0.58  ,
18.00  ,43.706597  ,10.475332  ,-101.76  ,34.94  ,19.32  ,1,14.79  ,0.07  ,0.20  ,-0.49  ,
18.10  ,43.706597  ,10.475332  ,-101.85  ,34.93  ,19.30  ,1,14.78  ,0.07  ,0.20  ,-0.40  ,
18.20  ,43.706597  ,10.475332  ,-101.93  ,34.93  ,19.29  ,1,14.76  ,0.07  ,0.20  ,-0.32  ,
18.30  ,43.706597  ,10.475332  ,-102.01  ,34.93  ,19.27  ,1,14.74  ,0.07  ,0.20  ,-0.24  ,
18.40  ,43.706597  ,10.475332  ,-102.08  ,34.92  ,19.26  ,1,14.73  ,0.07  ,0.20  ,-0.16  ,
18.50  ,43.706597  ,10.475332  ,-102.15  ,34.92  ,19.24  ,1,14.71  ,0.07  ,0.20  ,-0.09  ,
18.60  ,43.706597  ,10.475331  ,-102.21  ,34.92  ,19.23  ,1,14.70  ,0.07  ,0.20  ,-0.02  ,
18.70  ,43.706597  ,10.475331  ,-102.27  ,34.91  ,19.21  ,1,14.68  ,0.07  ,0.20  ,0.05  ,
18.80  ,43.706597  ,10.475331  ,-102.33  ,34.91  ,19.20  ,1,14.67  ,0.07  ,0.20  ,0.12  ,
18.90  ,43.706597  ,10.475331  ,-102.39  ,34.91  ,19.18  ,1,14.65  ,0.07  ,0.20  ,0.18  ,
19.00  ,43.706597  ,10.475331  ,-102.44  ,34.90  ,19.17  ,1,14.63  ,0.07  ,0.20  ,0.24  ,
19.10  ,43.706597  ,10.475330  ,-102.49  ,34.90  ,19.15  ,1,14.62  ,0.06  ,0.20  ,0.29  ,
19.20  ,43.706597  ,10.475330  ,-102.54  ,34.90  ,19.13  ,1,14.60  ,0.06  ,0.20  ,0.35  ,
19.30  ,43.706597  ,10.475330  ,-102.59  ,34.89  ,19.12  ,1,14.59  ,0.06  ,0.20  ,0.40  ,
19.40  ,43.706597  ,10.475330  ,-102.63  ,34.89  ,19.10  ,1,14.57  ,0.06  ,0.20  ,0.45  ,
19.50  ,43.706597  ,10.475330  ,-102.67  ,34.88  ,19.09  ,1,14.55  ,0.06  ,0.20  ,0.50  ,
19.60  ,43.706597  ,10.475329  ,-102.71  ,34.88  ,19.07  ,1,14.54  ,0.06  ,0.20  ,0.54  ,
19.70  ,43.706597  ,10.475329  ,-102.74  ,34.88  ,19.05  ,1,14.52  ,0.06  ,0.20  ,0.59  ,
19.80  ,43.706597  ,10.475329  ,-102.77  ,34.87  ,19.04  ,1,14.50  ,0.06  ,0.20  ,0.63  ,
19.90  ,43.706597  ,10.475329  ,-102.80  ,34.87  ,19.02  ,1,14.49  ,0.06  ,0.20  ,0.66  ,
20.00  ,43.706597  ,10.475329  ,-102.83  ,34.87  ,19.00  ,1,14.47  ,0.06  ,0.20  ,0.70  ,
20.10  ,43.706597  ,10.475328  ,-102.86  ,34.86  ,18.99  ,1,14.45  ,0.06  ,0.20  ,0.73  ,
20.20  ,43.706597  ,10.475328  ,-102.88  ,34.86  ,18.97  ,1,14.44  ,0.06  ,0.20  ,0.77  ,
20.30  ,43.706597  ,10.475328  ,-102.90  ,34.85  ,18.95  ,1,14.42  ,0.06  ,0.20  ,0.80  ,
20.40  ,43.706597  ,10.475328  ,-102.92  ,34.85  ,18.94  ,1,14.40  ,0.06  ,0.20  ,0.83  ,
20.50  ,43.706597  ,10.475328  ,-102.94  ,34.85  ,18.92  ,1,14.39  ,0.06  ,0.20  ,0.85  ,
